ID,Link,Name,New,In Analysis,Ready,In Progress,Waiting,Accepted,Done,Type,
BKG-1460,https://its.it.lan.com/browse/BKG-1460,,2018-04-09,,2018-04-09,2018-04-09,2018-04-10,2018-04-10,2018-04-10,Bug,
BKG-1461,https://its.it.lan.com/browse/BKG-1461,,2018-04-10,,2018-04-11,2018-04-11,2018-04-12,2018-04-12,2018-04-13,Story,
BKG-1462,https://its.it.lan.com/browse/BKG-1462,,2018-04-10,,2018-04-20,2018-04-20,2018-04-26,2018-05-02,2018-05-23,Story,
BKG-1470,https://its.it.lan.com/browse/BKG-1470,,2018-04-12,,2018-04-12,2018-04-12,2018-04-12,2018-04-12,2018-04-13,Bug,
BKG-1475,https://its.it.lan.com/browse/BKG-1475,,2018-04-13,,2018-04-13,2018-04-16,2018-04-16,2018-04-16,2018-04-17,Bug,
BKG-1476,https://its.it.lan.com/browse/BKG-1476,,2018-04-16,,2018-04-16,2018-04-16,2018-04-16,2018-04-16,2018-04-16,Bug,
BKG-1477,https://its.it.lan.com/browse/BKG-1477,,2018-04-17,,2018-04-17,2018-04-17,2018-04-17,2018-04-18,2018-04-19,Story,
BKG-1480,https://its.it.lan.com/browse/BKG-1480,,2018-04-23,,2018-04-25,2018-04-25,,,2018-05-16,Bug,
BKG-1481,https://its.it.lan.com/browse/BKG-1481,,2018-04-23,,2018-04-25,2018-04-25,,,2018-05-16,Bug,
BKG-1483,https://its.it.lan.com/browse/BKG-1483,,2018-04-25,,2018-04-25,2018-04-25,,,2018-05-07,Bug,
BKG-1485,https://its.it.lan.com/browse/BKG-1485,,2018-04-25,,2018-04-25,2018-04-25,2018-04-27,2018-04-27,2018-04-27,Bug,
BKG-1486,https://its.it.lan.com/browse/BKG-1486,,2018-04-25,,2018-04-25,2018-05-10,2018-05-16,2018-05-17,2018-06-07,Story,
BKG-1488,https://its.it.lan.com/browse/BKG-1488,,2018-04-25,,2018-04-25,2018-04-27,2018-04-27,2018-04-27,2018-05-04,Task,
BKG-1491,https://its.it.lan.com/browse/BKG-1491,,2018-05-02,,2018-05-02,2018-05-03,2018-05-03,2018-05-03,2018-05-04,Task,
BKG-1492,https://its.it.lan.com/browse/BKG-1492,,2018-05-02,,2018-05-02,2018-05-03,2018-05-03,2018-05-03,2018-05-04,Task,
BKG-1493,https://its.it.lan.com/browse/BKG-1493,,2018-05-02,,,,,,2018-06-06,Task,
BKG-1494,https://its.it.lan.com/browse/BKG-1494,,2018-05-02,,2018-05-10,2018-05-10,2018-06-01,2018-06-06,2018-06-06,Story,
BKG-1495,https://its.it.lan.com/browse/BKG-1495,,2018-05-03,,2018-05-03,2018-05-03,2018-05-04,2018-05-04,2018-05-07,Task,
BKG-1496,https://its.it.lan.com/browse/BKG-1496,,2018-05-03,,2018-05-03,2018-05-03,2018-05-03,,2018-05-03,Task,
BKG-1498,https://its.it.lan.com/browse/BKG-1498,,2018-05-04,,2018-05-04,2018-05-04,2018-05-04,2018-05-04,2018-05-04,Task,
BKG-1499,https://its.it.lan.com/browse/BKG-1499,,2018-05-07,,2018-05-07,2018-05-08,2018-05-09,,2018-05-15,Task,
BKG-1500,https://its.it.lan.com/browse/BKG-1500,,2018-05-07,,2018-05-07,2018-05-08,2018-05-09,,2018-05-09,Task,
BKG-1501,https://its.it.lan.com/browse/BKG-1501,,2018-05-07,,2018-05-07,2018-05-08,2018-05-09,2018-05-09,2018-05-10,Task,
BKG-1502,https://its.it.lan.com/browse/BKG-1502,,2018-05-07,,2018-05-07,2018-05-07,2018-05-09,,2018-05-09,Task,
BKG-1503,https://its.it.lan.com/browse/BKG-1503,,2018-05-08,,2018-05-08,2018-05-08,2018-05-08,2018-05-08,2018-05-09,Task,
BKG-1504,https://its.it.lan.com/browse/BKG-1504,,2018-05-09,,2018-05-09,2018-05-09,2018-05-09,2018-05-09,2018-05-10,Task,
BKG-1505,https://its.it.lan.com/browse/BKG-1505,,2018-05-10,,2018-05-10,2018-05-11,2018-05-11,2018-05-11,2018-05-11,Story,
BKG-1507,https://its.it.lan.com/browse/BKG-1507,,2018-05-11,,2018-05-11,2018-05-11,2018-05-11,2018-05-11,2018-05-11,Story,
BKG-1508,https://its.it.lan.com/browse/BKG-1508,,2018-05-11,,2018-05-11,2018-05-11,2018-05-11,2018-05-11,2018-05-11,Task,
BKG-1509,https://its.it.lan.com/browse/BKG-1509,,2018-05-11,,2018-05-11,2018-05-11,2018-05-11,2018-05-11,2018-05-11,Task,
BKG-1511,https://its.it.lan.com/browse/BKG-1511,,2018-05-12,,2018-05-12,2018-05-12,2018-05-12,2018-05-12,2018-05-12,Task,
BKG-1512,https://its.it.lan.com/browse/BKG-1512,,2018-05-14,,2018-05-14,2018-05-14,2018-05-14,2018-05-14,2018-05-14,Task,
BKG-1513,https://its.it.lan.com/browse/BKG-1513,,2018-05-10,,2018-05-10,2018-05-11,,,2018-05-14,Bug,
BKG-1514,https://its.it.lan.com/browse/BKG-1514,,2018-05-14,,2018-05-14,2018-05-15,,,2018-05-18,Task,
BKG-1515,https://its.it.lan.com/browse/BKG-1515,,2018-05-14,,2018-05-15,2018-05-15,2018-05-16,2018-05-17,2018-05-17,Task,
BKG-1516,https://its.it.lan.com/browse/BKG-1516,,2018-05-14,,2018-05-15,2018-05-15,2018-05-15,2018-05-15,2018-05-16,Bug,
BKG-1518,https://its.it.lan.com/browse/BKG-1518,,2018-05-15,,2018-05-15,2018-05-15,2018-05-16,2018-05-16,2018-05-16,Task,
BKG-1521,https://its.it.lan.com/browse/BKG-1521,,2018-05-17,,2018-05-17,2018-05-17,2018-05-17,2018-05-17,2018-05-18,Story,
BKG-1523,https://its.it.lan.com/browse/BKG-1523,,2018-05-21,,2018-06-19,2018-06-19,2018-06-22,2018-06-25,2018-06-26,Story,
BKG-1524,https://its.it.lan.com/browse/BKG-1524,,2018-05-21,,,,,,2018-06-20,Task,
BKG-1525,https://its.it.lan.com/browse/BKG-1525,,2018-05-25,,2018-05-25,2018-05-25,2018-05-25,2018-05-25,2018-05-28,Task,
BKG-1526,https://its.it.lan.com/browse/BKG-1526,,2018-05-29,,2018-06-01,2018-06-04,2018-06-05,2018-06-05,2018-06-07,Story,
BKG-1527,https://its.it.lan.com/browse/BKG-1527,,2018-05-30,,2018-05-30,,,,2018-06-07,Task,
BKG-1528,https://its.it.lan.com/browse/BKG-1528,,2018-06-01,,2018-06-07,2018-06-07,2018-06-19,2018-06-19,2018-06-20,Task,
BKG-1529,https://its.it.lan.com/browse/BKG-1529,,2018-06-01,,2018-06-08,2018-06-18,2018-06-20,2018-06-20,2018-06-20,Task,
BKG-1531,https://its.it.lan.com/browse/BKG-1531,,2018-06-01,,2018-06-08,2018-06-18,2018-06-19,2018-06-19,2018-06-20,Task,
BKG-1532,https://its.it.lan.com/browse/BKG-1532,,2018-06-01,,2018-06-05,2018-06-05,2018-06-19,2018-06-19,2018-06-22,Task,
BKG-1533,https://its.it.lan.com/browse/BKG-1533,,2018-06-06,,2018-06-07,2018-06-07,2018-07-05,2018-07-09,2018-07-11,Task,
BKG-1546,https://its.it.lan.com/browse/BKG-1546,,2018-06-18,,2018-06-18,2018-06-20,2018-06-21,2018-06-21,2018-06-21,Task,
BKG-1548,https://its.it.lan.com/browse/BKG-1548,,2018-06-19,,2018-06-19,2018-06-19,2018-06-26,2018-07-10,2018-07-11,Story,
BKG-1549,https://its.it.lan.com/browse/BKG-1549,,2018-06-19,,2018-06-19,2018-06-19,2018-06-21,2018-06-21,2018-06-27,Bug,
BKG-1550,https://its.it.lan.com/browse/BKG-1550,,2018-06-20,,2018-06-20,2018-06-20,,,2018-06-26,Spike,
BKG-1559,https://its.it.lan.com/browse/BKG-1559,,2018-06-25,,2018-06-25,2018-06-25,2018-06-28,2018-07-02,2018-07-03,Task,
BKG-1560,https://its.it.lan.com/browse/BKG-1560,,2018-06-25,,2018-06-25,2018-06-26,2018-06-26,,2018-06-27,Task,
BKG-1561,https://its.it.lan.com/browse/BKG-1561,,2018-02-27,,,,,,,Bug,
BKG-1563,https://its.it.lan.com/browse/BKG-1563,,2018-06-26,,2018-06-26,2018-06-26,2018-07-05,2018-07-05,2018-07-05,Task,
BKG-1564,https://its.it.lan.com/browse/BKG-1564,,2018-06-26,,2018-06-26,2018-07-06,2018-07-11,2018-07-11,2018-07-13,Task,
BKG-1565,https://its.it.lan.com/browse/BKG-1565,,2018-06-27,,2018-06-27,2018-06-29,2018-07-02,2018-07-02,2018-07-04,Bug,
BKG-1569,https://its.it.lan.com/browse/BKG-1569,,2018-06-29,2018-07-02,2018-07-02,2018-07-02,2018-07-06,2018-07-09,2018-07-10,Story,
BKG-1570,https://its.it.lan.com/browse/BKG-1570,,2018-07-02,2018-07-02,2018-07-02,2018-07-02,2018-07-02,2018-07-03,2018-07-04,Story,
BKG-1571,https://its.it.lan.com/browse/BKG-1571,,2018-07-03,,2018-07-03,2018-07-03,2018-07-03,2018-07-03,2018-07-04,Task,
BKG-1572,https://its.it.lan.com/browse/BKG-1572,,2018-07-03,2018-07-03,2018-07-05,2018-07-09,2018-07-12,2018-07-17,2018-07-17,Story,
BKG-1573,https://its.it.lan.com/browse/BKG-1573,,2018-07-03,,2018-07-26,2018-07-26,,,2018-07-31,Spike,
BKG-1574,https://its.it.lan.com/browse/BKG-1574,,2018-07-03,2018-07-03,2018-07-05,2018-07-11,2018-07-13,2018-07-17,2018-07-17,Story,
BKG-1575,https://its.it.lan.com/browse/BKG-1575,,2018-07-03,2018-08-08,2018-08-08,2018-08-09,2018-08-14,2018-08-16,2018-08-17,Story,
BKG-1576,https://its.it.lan.com/browse/BKG-1576,,2018-07-03,2018-07-05,2018-07-05,2018-07-05,2018-07-16,2018-07-18,2018-07-19,Story,
BKG-1577,https://its.it.lan.com/browse/BKG-1577,,2018-07-03,2018-08-13,2018-08-20,2018-08-20,2018-08-29,2018-09-05,2018-09-14,Story,
BKG-1580,https://its.it.lan.com/browse/BKG-1580,,2018-07-06,,2018-07-06,2018-07-06,,,2018-07-11,Task,
BKG-1581,https://its.it.lan.com/browse/BKG-1581,,2018-07-09,,2018-07-09,2018-07-09,2018-07-09,2018-07-09,2018-07-10,Task,
BKG-1583,https://its.it.lan.com/browse/BKG-1583,,2018-07-10,2018-07-10,2018-07-10,2018-07-16,2018-07-17,2018-07-18,2018-07-19,Story,
BKG-1589,https://its.it.lan.com/browse/BKG-1589,,2018-07-11,,2018-07-11,2018-07-11,2018-07-11,2018-07-11,2018-07-12,Bug,
BKG-1591,https://its.it.lan.com/browse/BKG-1591,,2018-07-13,2018-09-05,2018-09-17,2018-09-18,2018-09-19,2018-09-19,2018-09-19,Story,
BKG-1593,https://its.it.lan.com/browse/BKG-1593,,2018-07-13,,,,,,,Story,
BKG-1594,https://its.it.lan.com/browse/BKG-1594,,2018-07-16,,2018-07-16,2018-07-16,2018-07-17,2018-07-17,2018-07-17,Task,
BKG-1595,https://its.it.lan.com/browse/BKG-1595,,2018-07-16,2018-07-16,2018-07-16,2018-07-19,2018-07-19,2018-07-19,2018-07-20,Story,
BKG-1596,https://its.it.lan.com/browse/BKG-1596,,2018-07-16,2018-07-16,2018-07-16,2018-07-17,2018-07-19,2018-07-19,2018-07-19,Story,
BKG-1601,https://its.it.lan.com/browse/BKG-1601,,2018-07-17,,2018-07-17,2018-07-17,2018-07-18,2018-07-18,2018-07-18,Task,
BKG-1605,https://its.it.lan.com/browse/BKG-1605,,2018-07-19,2018-07-19,2018-07-20,2018-07-20,2018-07-23,2018-07-24,2018-07-26,Story,
BKG-1606,https://its.it.lan.com/browse/BKG-1606,,2018-07-19,2018-07-19,2018-07-20,2018-07-20,2018-07-23,2018-07-24,2018-07-31,Story,
BKG-1611,https://its.it.lan.com/browse/BKG-1611,,2018-07-20,2018-07-26,2018-07-30,2018-08-01,2018-08-02,2018-08-03,2018-08-07,Story,
BKG-1612,https://its.it.lan.com/browse/BKG-1612,,2018-07-20,,2018-07-20,2018-07-20,2018-07-26,2018-07-26,2018-07-27,Task,
BKG-1613,https://its.it.lan.com/browse/BKG-1613,,2018-07-20,2018-07-23,2018-08-02,2018-08-02,2018-08-08,2018-08-08,2018-08-17,Story,
BKG-1616,https://its.it.lan.com/browse/BKG-1616,,2018-07-23,,2018-07-23,2018-07-23,2018-07-23,2018-07-23,2018-07-25,Task,
BKG-1617,https://its.it.lan.com/browse/BKG-1617,,2018-07-23,,2018-07-24,2018-07-24,2018-07-26,2018-07-30,2018-07-30,Task,
BKG-1618,https://its.it.lan.com/browse/BKG-1618,,2018-07-24,2018-07-24,2018-08-02,,,,2018-08-08,Story,
BKG-1619,https://its.it.lan.com/browse/BKG-1619,,2018-07-25,,2018-07-25,2018-07-25,,,2018-07-31,Spike,
BKG-1620,https://its.it.lan.com/browse/BKG-1620,,2018-07-25,,,,,,2018-07-30,Task,
BKG-1621,https://its.it.lan.com/browse/BKG-1621,,2018-07-25,,,,,,,Story,
BKG-1622,https://its.it.lan.com/browse/BKG-1622,,2018-07-24,2018-07-26,2018-07-27,2018-07-27,2018-07-27,2018-07-27,2018-07-30,Story,
BKG-1624,https://its.it.lan.com/browse/BKG-1624,,2018-07-26,,2018-07-26,2018-07-26,2018-07-27,2018-07-27,2018-07-30,Task,
BKG-1626,https://its.it.lan.com/browse/BKG-1626,,2018-07-30,,2018-08-08,2018-08-13,,,2018-08-16,Spike,
BKG-1627,https://its.it.lan.com/browse/BKG-1627,,2018-07-30,,2018-07-30,2018-07-30,,,2018-07-30,Spike,
BKG-1628,https://its.it.lan.com/browse/BKG-1628,,2018-07-30,,2018-07-30,2018-07-30,2018-08-01,2018-08-01,2018-08-01,Task,
BKG-1629,https://its.it.lan.com/browse/BKG-1629,,2018-07-31,,2018-07-31,2018-07-31,2018-07-31,2018-08-01,2018-08-03,Bug,
BKG-1630,https://its.it.lan.com/browse/BKG-1630,,2018-07-31,,2018-07-31,2018-07-31,,,2018-08-02,Spike,
BKG-1631,https://its.it.lan.com/browse/BKG-1631,,2018-07-31,2018-07-31,2018-08-02,2018-08-02,2018-08-08,2018-08-09,2018-08-16,Story,
BKG-1633,https://its.it.lan.com/browse/BKG-1633,,2018-08-01,2018-09-05,2018-09-06,2018-09-10,2018-09-24,2018-09-24,2018-09-24,Story,
BKG-1634,https://its.it.lan.com/browse/BKG-1634,,2018-08-02,2018-09-05,2018-09-06,2018-09-07,2018-09-17,2018-09-18,2018-09-18,Story,
BKG-1635,https://its.it.lan.com/browse/BKG-1635,,2018-08-02,2018-08-02,2018-08-06,2018-08-06,2018-08-08,2018-08-08,2018-08-17,Story,
BKG-1636,https://its.it.lan.com/browse/BKG-1636,,2018-08-02,2018-08-08,,,,,2018-08-09,Story,
BKG-1637,https://its.it.lan.com/browse/BKG-1637,,2018-08-02,2018-08-02,2018-08-02,,,,2018-08-08,Story,
BKG-1638,https://its.it.lan.com/browse/BKG-1638,,2018-08-02,,,,,,2018-08-08,Story,
BKG-1641,https://its.it.lan.com/browse/BKG-1641,,2018-08-02,2018-08-08,,,,,2018-08-09,Story,
BKG-1643,https://its.it.lan.com/browse/BKG-1643,,2018-08-02,2018-09-17,2018-09-19,2018-09-20,2018-09-27,2018-10-03,2018-10-03,Story,
BKG-1646,https://its.it.lan.com/browse/BKG-1646,,2018-08-03,,2018-08-30,2018-08-30,2018-09-03,2018-09-05,2018-09-10,Task,
BKG-1647,https://its.it.lan.com/browse/BKG-1647,,2018-08-06,,2018-08-06,2018-08-06,2018-08-06,2018-08-06,2018-08-06,Task,
BKG-1651,https://its.it.lan.com/browse/BKG-1651,,2018-08-07,,2018-08-07,2018-08-07,2018-08-14,2018-08-14,2018-08-14,Task,
BKG-1652,https://its.it.lan.com/browse/BKG-1652,,2018-08-07,2018-08-08,2018-08-08,2018-08-09,2018-08-09,2018-08-10,2018-08-14,Story,
BKG-1653,https://its.it.lan.com/browse/BKG-1653,,2018-08-08,,2018-08-08,2018-08-09,2018-08-17,2018-08-20,2018-08-20,Story,
BKG-1654,https://its.it.lan.com/browse/BKG-1654,,2018-08-08,,2018-08-08,2018-08-30,,,2018-09-07,Spike,
BKG-1656,https://its.it.lan.com/browse/BKG-1656,,2018-08-09,2018-08-09,2018-08-09,2018-08-09,2018-08-09,2018-08-09,2018-08-09,Story,
BKG-1657,https://its.it.lan.com/browse/BKG-1657,,2018-08-09,,2018-08-09,2018-08-09,2018-08-09,2018-08-09,2018-08-13,Task,
BKG-1659,https://its.it.lan.com/browse/BKG-1659,,2018-08-13,,2018-08-13,2018-08-13,2018-08-13,2018-08-13,2018-08-14,Task,
BKG-1660,https://its.it.lan.com/browse/BKG-1660,,2018-08-14,2018-08-14,2018-08-14,2018-08-14,2018-08-14,2018-08-14,2018-08-14,Story,
BKG-1662,https://its.it.lan.com/browse/BKG-1662,,2018-08-14,,2018-08-23,2018-08-24,2018-08-27,2018-08-27,2018-08-27,Task,
BKG-1663,https://its.it.lan.com/browse/BKG-1663,,2018-08-14,,2018-08-14,2018-08-17,2018-08-22,2018-08-22,2018-08-27,Task,
BKG-1664,https://its.it.lan.com/browse/BKG-1664,,2018-08-14,,2018-08-16,2018-08-16,2018-08-17,2018-08-17,2018-08-17,Bug,
BKG-1665,https://its.it.lan.com/browse/BKG-1665,,2018-08-16,,2018-08-16,2018-08-16,2018-08-16,2018-08-16,2018-08-16,Bug,
BKG-1666,https://its.it.lan.com/browse/BKG-1666,,2018-08-16,2018-08-17,2018-08-17,2018-08-17,2018-08-20,2018-08-20,2018-08-20,Story,
BKG-1667,https://its.it.lan.com/browse/BKG-1667,,2018-08-20,2018-08-20,2018-08-20,2018-08-21,2018-08-27,,2018-08-27,Story,
BKG-1668,https://its.it.lan.com/browse/BKG-1668,,2018-08-20,,2018-08-20,2018-08-20,2018-08-20,2018-08-20,2018-08-20,Bug,
BKG-1669,https://its.it.lan.com/browse/BKG-1669,,2018-08-20,2018-08-20,2018-08-21,2018-08-21,2018-08-21,2018-08-21,2018-08-27,Story,
BKG-1670,https://its.it.lan.com/browse/BKG-1670,,2018-08-22,2018-08-22,2018-08-28,2018-08-30,2018-09-05,2018-09-13,2018-09-13,Story,
BKG-1673,https://its.it.lan.com/browse/BKG-1673,,2018-08-23,,,,,,,Task,
BKG-1675,https://its.it.lan.com/browse/BKG-1675,,2018-08-24,2018-08-24,2018-08-24,2018-08-24,2018-08-29,2018-09-04,2018-09-05,Task,
BKG-1714,https://its.it.lan.com/browse/BKG-1714,,2018-08-28,,,,,,,Story,
BKG-1715,https://its.it.lan.com/browse/BKG-1715,,2018-08-29,2018-08-30,2018-10-11,2018-10-11,2018-10-16,2018-10-17,2018-10-18,Story,
BKG-1716,https://its.it.lan.com/browse/BKG-1716,,2018-08-29,2018-10-01,2018-10-18,2018-10-18,2018-10-25,2018-10-26,2018-10-29,Story,
BKG-1717,https://its.it.lan.com/browse/BKG-1717,,2018-08-29,2018-11-13,2018-11-16,2018-11-19,2018-11-19,2018-11-20,2018-11-20,Story,
BKG-1718,https://its.it.lan.com/browse/BKG-1718,,2018-08-29,2019-01-03,2019-01-03,2019-01-03,2019-01-09,2019-01-10,2019-01-14,Story,
BKG-1725,https://its.it.lan.com/browse/BKG-1725,,2018-08-29,,,,,,,Story,
BKG-1726,https://its.it.lan.com/browse/BKG-1726,,2018-08-29,,,,,,,Spike,
BKG-1727,https://its.it.lan.com/browse/BKG-1727,,2018-08-30,2018-12-10,2018-12-13,2018-12-13,2018-12-13,2018-12-13,2018-12-17,Story,
BKG-1732,https://its.it.lan.com/browse/BKG-1732,,2018-08-30,2019-01-04,,,,,,Story,
BKG-1734,https://its.it.lan.com/browse/BKG-1734,,2018-08-30,2018-10-18,2018-10-22,2018-10-23,2018-10-29,2018-10-31,2018-11-01,Story,
BKG-1743,https://its.it.lan.com/browse/BKG-1743,,2018-09-05,,2018-09-05,2018-09-05,2018-09-05,2018-09-05,2018-09-13,Task,
BKG-1744,https://its.it.lan.com/browse/BKG-1744,,2018-09-05,,,,,,,Task,
BKG-1746,https://its.it.lan.com/browse/BKG-1746,,2018-09-06,2018-11-15,2018-11-26,2018-11-27,2018-11-29,2018-11-29,2018-11-30,Story,
BKG-1747,https://its.it.lan.com/browse/BKG-1747,,2018-09-06,,2018-09-06,2018-09-06,2018-10-10,2018-10-11,2018-10-17,Bug,
BKG-1748,https://its.it.lan.com/browse/BKG-1748,,2018-09-10,2018-09-10,2018-09-10,2018-09-10,2018-09-10,2018-09-10,2018-09-10,Story,
BKG-1759,https://its.it.lan.com/browse/BKG-1759,,2018-09-10,2018-09-24,2018-10-08,2018-10-09,2018-10-16,2018-10-18,2018-10-22,Story,
BKG-1760,https://its.it.lan.com/browse/BKG-1760,,2018-09-11,,2018-09-11,2018-09-11,2018-09-12,2018-09-14,2018-09-14,Task,
BKG-1761,https://its.it.lan.com/browse/BKG-1761,,2018-09-11,,2018-09-11,2018-09-17,,,2018-09-18,Spike,
BKG-1762,https://its.it.lan.com/browse/BKG-1762,,2018-09-11,,2018-09-11,,,,,Bug,
BKG-1763,https://its.it.lan.com/browse/BKG-1763,,2018-09-12,,2018-09-12,2018-09-12,2018-09-12,2018-09-13,2018-09-13,Bug,
BKG-1764,https://its.it.lan.com/browse/BKG-1764,,2018-09-12,2018-09-12,2018-09-17,2018-09-18,2018-09-25,2018-10-04,2018-10-17,Story,
BKG-1765,https://its.it.lan.com/browse/BKG-1765,,2018-09-12,,2018-09-12,2018-09-14,2018-09-17,2018-09-17,2018-09-18,Task,
BKG-1767,https://its.it.lan.com/browse/BKG-1767,,2018-09-13,,2018-09-13,2018-09-13,2018-09-13,2018-09-13,2018-09-13,Task,
BKG-1768,https://its.it.lan.com/browse/BKG-1768,,2018-09-14,,2018-09-14,2018-09-14,2018-09-17,2018-09-17,2018-09-18,Task,
BKG-1771,https://its.it.lan.com/browse/BKG-1771,,2018-09-18,2018-09-20,2018-09-24,2018-09-25,2018-10-05,2018-10-08,2018-10-17,Story,
BKG-1773,https://its.it.lan.com/browse/BKG-1773,,2018-09-20,2018-09-20,2018-09-27,2018-09-27,2018-10-10,2018-10-11,2018-10-11,Story,
BKG-1780,https://its.it.lan.com/browse/BKG-1780,,2018-09-25,,2018-09-25,2018-10-02,,,,Bug,
BKG-1782,https://its.it.lan.com/browse/BKG-1782,,2018-09-25,2018-09-25,2018-09-25,2018-09-25,2018-09-25,2018-09-26,2018-09-27,Story,
BKG-1783,https://its.it.lan.com/browse/BKG-1783,,2018-09-25,2018-09-25,2018-09-25,2018-09-27,2018-09-27,2018-09-27,2018-09-27,Story,
BKG-1785,https://its.it.lan.com/browse/BKG-1785,,2018-09-28,,,,,,,Story,
BKG-1786,https://its.it.lan.com/browse/BKG-1786,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-02,2018-10-17,Task,
BKG-1787,https://its.it.lan.com/browse/BKG-1787,,2018-10-01,,,,,,2018-12-12,Task,
BKG-1788,https://its.it.lan.com/browse/BKG-1788,,2018-10-01,,,,,,,Task,
BKG-1789,https://its.it.lan.com/browse/BKG-1789,,2018-10-01,,,,,,,Task,
BKG-1790,https://its.it.lan.com/browse/BKG-1790,,2018-10-01,,,,,,2018-12-12,Task,
BKG-1791,https://its.it.lan.com/browse/BKG-1791,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1792,https://its.it.lan.com/browse/BKG-1792,,2018-10-01,,,,,,,Task,
BKG-1793,https://its.it.lan.com/browse/BKG-1793,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1794,https://its.it.lan.com/browse/BKG-1794,,2018-10-01,,,,,,,Task,
BKG-1795,https://its.it.lan.com/browse/BKG-1795,,2018-10-01,,,,,,,Task,
BKG-1796,https://its.it.lan.com/browse/BKG-1796,,2018-10-01,,2018-10-02,2018-10-02,2018-10-22,,2018-10-22,Task,
BKG-1797,https://its.it.lan.com/browse/BKG-1797,,2018-10-01,,,,,,,Task,
BKG-1798,https://its.it.lan.com/browse/BKG-1798,,2018-10-01,,2018-11-05,2018-11-05,2018-11-05,2018-11-05,2018-11-05,Task,
BKG-1799,https://its.it.lan.com/browse/BKG-1799,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1800,https://its.it.lan.com/browse/BKG-1800,,2018-10-01,,2018-11-05,2018-11-05,2018-11-05,,2018-11-05,Task,
BKG-1801,https://its.it.lan.com/browse/BKG-1801,,2018-10-01,,2018-11-05,2018-11-05,2018-11-05,,2018-11-05,Task,
BKG-1802,https://its.it.lan.com/browse/BKG-1802,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1803,https://its.it.lan.com/browse/BKG-1803,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1804,https://its.it.lan.com/browse/BKG-1804,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1805,https://its.it.lan.com/browse/BKG-1805,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1806,https://its.it.lan.com/browse/BKG-1806,,2018-10-01,,,,,,,Task,
BKG-1807,https://its.it.lan.com/browse/BKG-1807,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1808,https://its.it.lan.com/browse/BKG-1808,,2018-10-01,,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,Task,
BKG-1809,https://its.it.lan.com/browse/BKG-1809,,2018-10-01,,,,,,2018-12-12,Task,
BKG-1810,https://its.it.lan.com/browse/BKG-1810,,2018-10-01,,,,,,2018-12-12,Task,
BKG-1811,https://its.it.lan.com/browse/BKG-1811,,2018-10-01,,,,,,,Task,
BKG-1812,https://its.it.lan.com/browse/BKG-1812,,2018-10-01,,,,,,,Task,
BKG-1813,https://its.it.lan.com/browse/BKG-1813,,2018-10-01,,,,,,,Task,
BKG-1814,https://its.it.lan.com/browse/BKG-1814,,2018-10-01,,,,,,,Task,
BKG-1815,https://its.it.lan.com/browse/BKG-1815,,2018-10-01,,,,,,,Task,
BKG-1816,https://its.it.lan.com/browse/BKG-1816,,2018-10-01,,,,,,,Task,
BKG-1817,https://its.it.lan.com/browse/BKG-1817,,2018-10-01,,,,,,,Task,
BKG-1818,https://its.it.lan.com/browse/BKG-1818,,2018-10-01,,,,,,,Task,
BKG-1819,https://its.it.lan.com/browse/BKG-1819,,2018-10-01,2018-10-11,2018-10-11,2018-10-17,2018-10-17,2018-10-17,2018-10-17,Story,
BKG-1821,https://its.it.lan.com/browse/BKG-1821,,2018-10-01,2018-10-01,2018-10-18,2018-10-19,2018-10-23,2018-10-25,2018-10-31,Story,
BKG-1822,https://its.it.lan.com/browse/BKG-1822,,2018-10-01,2018-10-01,2018-10-17,2018-10-17,2018-10-22,2018-10-23,2018-10-25,Story,
BKG-1823,https://its.it.lan.com/browse/BKG-1823,,2018-10-02,2019-01-03,2019-01-09,2019-01-10,2019-01-15,2019-01-15,2019-01-16,Story,
BKG-1828,https://its.it.lan.com/browse/BKG-1828,,2018-10-05,2018-10-11,2018-10-11,2018-10-11,,,2018-10-15,Story,
BKG-1830,https://its.it.lan.com/browse/BKG-1830,,2018-10-08,,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-11,Task,
BKG-1831,https://its.it.lan.com/browse/BKG-1831,,2018-10-09,,2018-10-09,2018-10-09,2018-10-10,2018-10-10,2018-10-11,Task,
BKG-1835,https://its.it.lan.com/browse/BKG-1835,,2018-10-10,2018-10-10,2018-10-10,2018-10-10,2018-10-10,2018-10-10,2018-10-11,Story,
